L,T,magnetization,magnetization_std,n_eff,log_magnetization,log_magnetization_std,n_eff_log,susceptibility,susceptibility_std,n_eff_susceptibility,log_susceptibility,log_susceptibility_std,n_eff_log_susceptibility,binder_cumulant,binder_cumulant_std,n_eff_binder,m2,m2_std,n_eff_m2,m4,m4_std,n_eff_m4,n_sweeps,n_thermalize,seed
8,6.5,0.145525,0.10837495994969135,2383.275634765625,-3.8037635638117755,6.389146987728476,11263.3115234375,0.3240620991346154,0.44197041808927834,2232.352783203125,-2.427859297979587,2.3437686508580264,4015.514892578125,0.04723276884423544,0.7845530413145662,2238.185546875,0.0329220703125,0.04488033676916963,2238.185546875,0.0030980066299438475,0.009073386109500994,2592.087646484375,20000,2000,10011
8,8.0,0.1342,0.10165600377451973,1894.9447021484375,-4.041785808673397,6.658933201020066,9916.4765625,0.2266096409375,0.3163594710716103,1822.930419921875,-2.77700621968548,2.251154202121539,3115.487060546875,0.017859885863207636,1.1170634866745452,1824.5247802734375,0.02834306640625,0.039543582241196154,1824.5247802734375,0.0023669461250305176,0.007241524722834656,2130.665771484375,20000,2000,10012
12,1.7,0.97043125,0.028220869967454827,13581.8056640625,-0.030453835370380607,0.02992804565353768,13602.44140625,79.83773356662581,4.5325208668296,13617.22265625,4.378265635710291,0.059974203870831466,13616.130859375,0.6655971679568145,0.002468955484777375,13583.1884765625,0.9425331886574073,0.053389796942350076,13583.1884765625,0.8912191396147243,0.09631258178570719,13604.92578125,20000,2000,10013
12,1.85,0.9476034722222223,0.04489042477183997,12021.8349609375,-0.05505416339883202,0.051065812707519136,12019.6279296875,70.05116542698948,6.272962208532154,12112.185546875,4.244509171326916,0.1021587991204075,12030.32421875,0.6639988001829602,0.009246818129895171,12092.5556640625,0.8999673900462963,0.08051565007996805,12092.5556640625,0.8164237489160469,0.13413114038096544,12300.17578125,20000,2000,10014
12,1.95,0.9260909722222223,0.05939239383660587,10778.6181640625,-0.07936431430700536,0.07926431023950233,10932.3564453125,63.59413119569089,7.48943299845354,10796.205078125,4.1432535940239,0.15828204146500202,10926.6103515625,0.6620479951069376,0.01137596891252077,10787.9462890625,0.8611717689043209,0.10137241883799444,10787.9462890625,0.751892669040498,0.15888402273318403,10887.265625,20000,2000,10015
12,2.05,0.8924069444444446,0.09136514256368738,7717.5458984375,-0.12339836844401315,0.2473271061771978,12513.564453125,56.52787654146343,9.814881309889355,8070.6220703125,4.007162378278657,0.32390847402023304,8316.1494140625,0.6566185301892948,0.031638580961446505,8071.703125,0.8047373263888888,0.13972315814982894,8071.703125,0.6671237492788529,0.1946357820177091,8578.5986328125,20000,2000,10016
12,2.55,0.43299930555555555,0.24170271686501923,4654.92529296875,-1.3061945749280115,2.5708843985069314,12896.564453125,13.885797598011983,12.230370665710167,4674.45361328125,1.7890750502273336,1.9175933446057014,6169.54638671875,0.4080734605797395,0.3483691153566148,4679.8076171875,0.245905680941358,0.21659508747069736,4679.8076171875,0.10738069016407618,0.14872844065561094,5147.36572265625,20000,2000,10017
12,2.7,0.32890972222222226,0.20964818882878028,5706.59814453125,-1.7205520911572136,3.0252534686013477,13045.1318359375,8.113268811111112,8.571540482789542,5508.83642578125,1.0655261370834812,2.0745995353036317,6948.53076171875,0.29487810188186747,0.5307121538320477,5508.68212890625,0.15213177083333335,0.1606717113551397,5508.68212890625,0.048958183756733685,0.08929379930020206,5683.611328125,20000,2000,10018
12,2.9,0.25636180555555554,0.17889769632729405,4367.71142578125,-2.082612881010861,3.379684427605422,15196.087890625,4.852140772772989,5.836336013540003,4289.36865234375,0.4309711604958099,2.1248989406999006,6128.23291015625,0.1845817846587896,0.7919458104216366,4276.103515625,0.09772416087962962,0.11752633448053715,4276.103515625,0.023361760294094005,0.05146241449513232,5175.82666015625,20000,2000,10019
12,3.2,0.19453541666666666,0.14062864065531314,4403.15380859375,-2.528857008431171,3.959815366847805,13304.009765625,2.592850168381076,3.369476348276446,4273.892578125,-0.3091263267977339,2.3966162122196253,6279.61083984375,0.10364563787421655,0.8500191076802915,4274.228515625,0.05761945408950618,0.07488639637059025,4274.228515625,0.008927693452327794,0.023981037649930412,4841.1005859375,20000,2000,10020
12,3.6,0.16161527777777776,0.11828935112182606,3088.124755859375,-2.8158014988399946,4.279104902806121,11536.126953125,1.6020964999228393,2.1242053925381095,3023.33935546875,-0.7113162407533784,2.0482483041933595,4288.23876953125,0.07840106335569696,0.8673540118590501,3006.435546875,0.04011116898148148,0.053287277431074455,3006.435546875,0.0044482978363804574,0.01251603270656582,3651.336181640625,20000,2000,10021
12,4.2,0.1313701388888889,0.0970811805060082,2149.220703125,-3.13839973877763,4.601436159574132,10941.0869140625,0.9145053966765873,1.2420454654235777,2116.130859375,-1.307623957371955,2.1284867512193895,3190.695556640625,0.049823709042803754,1.0177391619111686,2113.16064453125,0.02668239776234568,0.03629807924529778,2113.16064453125,0.002029435029718102,0.006230277921713906,2720.690185546875,20000,2000,10022
12,5.0,0.11473888888888889,0.08551774751223058,1574.121826171875,-3.4012918891966546,4.941455876747403,8410.37109375,0.5893534222222222,0.8262430912081924,1517.1917724609375,-1.7392853328686557,2.0780057241561583,2319.8740234375,0.011340103503417076,1.3830773006398616,1521.7392578125,0.020477932098765434,0.028713522221639715,1521.7392578125,0.0012437708380963267,0.004165913557593418,1698.413330078125,20000,2000,10023
12,6.5,0.0980048611111111,0.07257225514824141,1036.940673828125,-3.6585760640710534,5.184644684701598,6742.6259765625,0.3292520682799145,0.4473653986472522,1028.6513671875,-2.3213324860681297,2.0964447599041955,1737.38818359375,0.05158663635940752,1.2229250195008325,1032.55126953125,0.014871421682098764,0.020201786957450667,1032.55126953125,0.0006292509735112073,0.0019233489197481772,1223.5823974609375,20000,2000,10024
12,8.0,0.08620833333333333,0.06607255901951534,858.9951782226562,-3.9128209471113036,5.445543225620844,6068.49853515625,0.2121916304166667,0.30890698477233725,750.1613159179688,-2.8041864232612226,2.105088074323122,1492.32666015625,-0.03835166666594314,1.0986805132133701,756.346923828125,0.01179724151234568,0.017157427033955747,756.346923828125,0.00043353749086100636,0.0014826012376937254,945.9020385742188,20000,2000,10025
16,1.7,0.9700703125,0.021394719145289894,13889.580078125,-0.030635097032278975,0.02240914169540331,13866.19921875,141.77793801875004,6.15999298109697,13916.2421875,4.953278959763002,0.04481909833253178,13867.1064453125,0.6660374748489266,0.0011849197204611057,13915.2724609375,0.9414941223144532,0.040905398810562356,13915.2724609375,0.888084350341931,0.07503356899682213,13972.3740234375,20000,2000,10026
16,1.85,0.947988671875,0.033310230247068646,13146.5703125,-0.054058625171666666,0.03637637995571408,13131.44140625,124.51169261129643,8.49105016156872,13174.7119140625,4.821871740638136,0.072785665519946,13144.8994140625,0.6651179237903058,0.0035541344636156407,13165.138671875,0.8997920379638672,0.06133428286620866,13165.138671875,0.8133874177431688,0.10530498640800415,13210.091796875,20000,2000,10027
16,1.95,0.925910546875,0.04616299871789252,10006.611328125,-0.07852871776938039,0.062894396175585,11746.3212890625,112.82911462289665,10.563400623103481,9899.3310546875,4.720282109389502,0.12616518367870935,11779.927734375,0.6637460353544894,0.008086983348766561,9897.4970703125,0.8594412567138672,0.08045000052214159,9897.4970703125,0.7451111527157948,0.12877112691840253,9975.927734375,20000,2000,10028
16,2.05,0.892103125,0.07103252718096573,8497.279296875,-0.1187288949532848,0.1108251693762464,8313.96484375,100.0136478956555,14.095825978716084,8751.7109375,4.589864496165429,0.22196516069809652,8325.638671875,0.6600510482930023,0.019921359724915363,8744.8603515625,0.8008933532714844,0.11283176889484747,8744.8603515625,0.6541605348359794,0.16143644967651735,9108.982421875,20000,2000,10029
16,2.55,0.340548828125,0.21028951126571777,4680.1083984375,-1.5249539986012417,2.1950456844475683,11640.888671875,16.081905854151348,16.20110830195229,4584.263671875,1.800480859340748,2.0329802034836977,6088.74609375,0.32847223727175723,0.3857828490126668,4585.83935546875,0.16019297180175782,0.16136084820586305,4585.83935546875,0.051697809682227674,0.08684704207767825,4960.9150390625,20000,2000,10030
16,2.7,0.254923828125,0.17383737522737183,3991.20849609375,-1.884758404223248,2.4380419398212245,11860.8662109375,9.026757124291088,10.612980120647613,3995.3876953125,1.044255404996856,2.4127942782766754,6066.00146484375,0.2059160824204248,0.6717022987883651,3995.556884765625,0.09520408020019532,0.11193347682170761,3995.556884765625,0.021592293664999308,0.04635667829555228,4592.455078125,20000,2000,10031
16,2.9,0.1891484375,0.13636255202295572,3882.0087890625,-2.32214143234211,3.024806527605014,12635.8173828125,4.799373824137931,6.154152134118789,3971.29541015625,0.37439946921135414,2.1489037581625996,5199.13232421875,0.11878972631494189,0.76396117932921,3963.4716796875,0.054370947265625,0.06970756226433789,3963.4716796875,0.007815101186186075,0.019920395008780244,4938.34716796875,20000,2000,10032
16,3.2,0.145662890625,0.10963622971145187,2353.692626953125,-2.660555358706366,3.2881033894187652,9638.98828125,2.6588335008666997,3.648656115617201,2440.224609375,-0.28252314457620875,2.1856451391495653,3220.472412109375,0.038974323876748485,1.0427669562101647,2439.24560546875,0.03323717956542969,0.04561094430638741,2439.24560546875,0.0031849643280729653,0.008927699655481508,3114.008544921875,20000,2000,10033
16,3.6,0.115737890625,0.08679138709800541,2247.903076171875,-2.9796050859047236,3.6591372369432102,10306.7392578125,1.4824802247287328,2.0637834868091343,2144.1845703125,-0.8672071588128581,2.213305396214679,3465.8125,0.021989902632130964,0.8805876708839685,2115.838134765625,0.02092762756347656,0.02910465740265188,2115.838134765625,0.0012850043239071966,0.003808158203040756,2474.50634765625,20000,2000,10034
16,4.2,0.10018515625,0.07462454046173025,1414.744140625,-3.1771293406101906,3.8705358061137383,7419.52197265625,0.9485003984747024,1.3326895160277161,1366.8094482421875,-1.2811042179212295,2.1652006521630773,2226.184326171875,0.011801139993023457,1.0732781141029413,1362.270751953125,0.015605609130859375,0.021874003362899373,1362.270751953125,0.0007219831358641386,0.002205562970122724,1568.1285400390625,20000,2000,10035
16,5.0,0.0819640625,0.061617319883356045,972.90185546875,-3.510778426456216,4.268392313366442,6337.2255859375,0.5382611805,0.7662094624235337,858.32666015625,-1.8633298590060818,2.1689189712178925,1634.032470703125,-0.009963770099058245,1.036334730373651,856.8467407226562,0.01051461181640625,0.014980989294327231,856.8467407226562,0.0003349758803844452,0.001103253689758008,955.9755859375,20000,2000,10036
16,6.5,0.072979296875,0.05561790259908251,508.6336364746094,-3.747273966539916,4.568234551921961,3833.7705078125,0.3315428706189904,0.4616654035677863,515.4539794921875,-2.4100042039852023,2.2642048877062266,817.8570556640625,0.020068155529588183,0.9105076239100683,513.2544555664062,0.008419174194335938,0.011726227897390125,513.2544555664062,0.0002083800395950675,0.0006076090466235914,708.0925903320312,20000,2000,10037
16,8.0,0.069934765625,0.05248376144009808,453.2176818847656,-3.7687399780356166,4.54922175060437,2940.71533203125,0.24130662808105466,0.33812812701155864,434.20703125,-2.6244661472487407,2.041751963967045,696.1891479492188,0.012053896979992151,0.8816627373763355,423.16290283203125,0.0076452789306640625,0.010714133570592825,423.16290283203125,0.0001732372084632516,0.0005262851021984312,523.7756958007812,20000,2000,10038
24,1.7,0.9700621527777777,0.014267003972989412,13818.896484375,-0.030504349425922617,0.01481679610277104,13822.6513671875,318.9088761274509,9.31362222348222,13814.96875,5.764470714864764,0.029633318891686147,13821.21484375,0.6663823713420498,0.0005966685881366351,13815.369140625,0.9412241174768516,0.02748839548690362,13816.486328125,0.8866584134259287,0.0510916545209186,13815.369140625,20000,2000,10039
24,1.85,0.9487786458333334,0.02158020422711647,13232.296875,-0.05284296661455284,0.02304786949100248,13244.5224609375,280.41591123047107,12.681674860291267,13396.3779296875,5.63521677013311,0.04639133668185512,13412.71484375,0.6659938042263676,0.0010016374230944647,13215.1494140625,0.9006466007185573,0.04046588494395958,13223.546875,0.8128017053557975,0.07140335415578829,13215.1494140625,20000,2000,10040
24,1.95,0.9261736111111112,0.030226795349641185,11174.4345703125,-0.0772451760199543,0.03352992045588988,11173.4912109375,253.65004484953704,16.173362845675264,11185.4404296875,5.533787912687044,0.06705857544687538,11173.5537109375,0.6653114733800958,0.003067162023130024,11185.380859375,0.8587111713927469,0.05475442450216164,11185.380859375,0.7403827729749164,0.09078520677867342,11222.7177734375,20000,2000,10041
24,2.05,0.8930567708333333,0.044593021070744567,9167.859375,-0.1144514424115856,0.05306742828584757,9099.216796875,224.65070832817582,21.453836234296226,9206.0986328125,5.409360060165324,0.1061738984069316,9103.94921875,0.663629154919003,0.007249379769045446,9202.04296875,0.7995388340326003,0.07632556548956672,9202.04296875,0.6450876477939148,0.11513390397226321,9231.529296875,20000,2000,10042
24,2.55,0.22786024305555558,0.1592829332225178,3353.181884765625,-1.940657608790074,1.943655581569571,9684.439453125,17.456652582237204,21.188762758613514,3191.585205078125,1.7008100273851054,2.17263345695938,5298.6337890625,0.17559985289571245,0.561841608800428,3189.56787109375,0.07729007462866512,0.09381353574180515,3189.56787109375,0.014774295075509156,0.032960058287568476,3576.190185546875,20000,2000,10043
24,2.7,0.1691657986111111,0.1229249142098391,3261.57861328125,-2.2994638616964,2.243448790759632,8686.748046875,9.328380104005914,12.082107311729377,3302.189697265625,1.0038120539692474,2.246635806098403,4278.35791015625,0.1075130202590191,0.8082506700452441,3300.9609375,0.04372684642650463,0.056635041478922614,3300.9609375,0.005119404645330239,0.013338776338250044,3956.1474609375,20000,2000,10044
24,2.9,0.12344878472222222,0.09038578910943675,2527.406982421875,-2.6348255067539106,2.381601177303576,7629.1123046875,4.647714558423133,6.222794595975742,2409.03662109375,0.3143112606974709,2.1901064745444048,3575.530517578125,0.06910488400620085,1.1210200398552568,2391.27978515625,0.023408784842785493,0.031343086555424594,2391.27978515625,0.0015303111631829206,0.0047322299665707125,2842.792724609375,20000,2000,10045
24,3.2,0.09766996527777777,0.07131531231548327,1674.733642578125,-2.9301019056474567,2.732006172647229,6765.396484375,2.6266439581977,3.511972592491686,1458.969482421875,-0.22842521946157557,2.104950928611104,2482.21923828125,0.07351589434271932,0.721017533922745,1476.280029296875,0.014625041594328704,0.019509724873726708,1476.280029296875,0.0005945021748161228,0.0016977091581831987,1687.589111328125,20000,2000,10046
24,3.6,0.08279965277777779,0.06011813267259642,800.4100952148438,-3.1156687534869323,2.8610945808058257,4215.85009765625,1.6749037256172836,2.2337594272986165,787.2013549804688,-0.6585315121399081,2.0764933017229428,1190.04052734375,0.07480213892789578,0.8201304552333828,793.6423950195312,0.010469791666666667,0.01395149285503527,793.6423950195312,0.0003042509582198588,0.0008519545531466006,1028.7242431640625,20000,2000,10047
24,4.2,0.06515885416666667,0.05085468662284034,524.022705078125,-3.525754378947595,3.4123565114262533,3938.22705078125,0.936212670961475,1.3738427026175146,448.29193115234375,-1.3824152443596058,2.181133276070132,909.5650634765625,-0.051993826424864054,1.361423813248205,453.5986328125,0.006831746117862654,0.010031481791783476,453.5986328125,0.0001472983504264679,0.0005013841575771812,486.1440124511719,20000,2000,10048
24,5.0,0.05882621527777778,0.04410351647443773,403.198974609375,-3.626688005731553,3.481995535582066,2747.25244140625,0.6226392580520834,0.8683986392305948,408.3810119628906,-1.7237498218580636,2.169431802557257,662.8079223632812,0.01600034645765913,1.1895599022705259,406.336181640625,0.005405546513310186,0.007552491712150447,406.336181640625,8.625721216310798e-05,0.0002675345395984465,455.98199462890625,20000,2000,10049
24,6.5,0.04997517361111111,0.03653159859927933,298.3429260253906,-3.833440174000444,3.64981857697254,2345.77001953125,0.33926461848023504,0.4495182922664973,289.9328918457031,-2.28611118408494,2.099091416425267,439.81719970703125,0.0857838184448576,0.8881281648147472,292.4320068359375,0.0038320089457947533,0.0050587390328312035,292.4320068359375,4.0273853620910874e-05,0.00011899830635980622,384.8968811035156,20000,2000,10050
24,8.0,0.041407986111111114,0.032642724506532654,218.89959716796875,-4.243532453979517,4.250147003460312,1718.218505859375,0.19610142339409722,0.2844531023127978,215.59442138671875,-2.974541466992005,2.2681408675454056,365.4103698730469,-0.04300682307849879,1.0024078340320959,206.55740356445312,0.0027801154996141973,0.004056613345911963,206.55740356445312,2.4184331223834233e-05,7.708145795393621e-05,242.642578125,20000,2000,10051
32,1.7,0.97009267578125,0.010757141440116138,14545.7021484375,-0.03042549981709032,0.011136670985713694,14549.314453125,566.9307005330825,12.62004392616268,14775.8701171875,6.339986542056936,0.02244977685410086,14780.8427734375,0.6665040951909667,0.00023585862519177954,14537.4482421875,0.9411955099105835,0.020786123610858232,14542.51953125,0.8862810292074624,0.03883330677057887,14537.4482421875,20000,2000,10052
32,1.85,0.948408203125,0.016302623178809487,13635.2509765625,-0.053119473408812345,0.017318445081794743,13644.89453125,498.01921662829386,17.07495037651048,13743.68359375,6.210039745084173,0.03478331963769879,13755.9208984375,0.6662782822763342,0.0006132271578041847,13616.001953125,0.8997438819885254,0.0307129314631822,13627.2939453125,0.8104822901706357,0.05460466388204483,13616.001953125,20000,2000,10053
32,1.95,0.92640244140625,0.022601166328951365,11168.3720703125,-0.07674935088257663,0.0247212023881403,11177.125,450.9444742934646,21.733959236965944,11118.3896484375,6.110143425610647,0.04944575494796841,11177.6123046875,0.6658925193072953,0.0011382715530811787,11093.1943359375,0.8587322706222534,0.04138482157003357,11117.5380859375,0.7391337304292618,0.06965369812091567,11093.1943359375,20000,2000,10054
32,2.05,0.893137890625,0.03389780648801271,8916.7568359375,-0.1137638712430062,0.039132176783560985,8925.638671875,399.0322143041921,29.48480178657218,8926.8564453125,5.986103281785975,0.07826970588953902,8931.6337890625,0.6648469972470878,0.0034632032642768567,8922.4853515625,0.798844295501709,0.05902416766807096,8922.4853515625,0.6416358866319118,0.0906078578368077,8963.046875,20000,2000,10055
32,2.55,0.1720767578125,0.12185035242510933,3161.18798828125,-2.1965087211642436,1.7188471184787655,7143.76416015625,17.84553359189645,22.27459701994417,3236.098388671875,1.7122413626586168,2.159094795348401,4017.322509765625,0.14787828295848948,0.7138696972712916,3234.380615234375,0.04445717658996582,0.055463654826261234,3234.380615234375,0.005052503746187722,0.012251369707097294,3793.60205078125,20000,2000,10056
32,2.7,0.1282228515625,0.09283108042133213,2129.392822265625,-2.540977816103586,2.0470797591322687,6978.48974609375,9.498183848379629,12.41602405561013,2074.562255859375,1.042109286403981,2.225414659011212,3341.33203125,0.09574536650541932,0.8314462647094492,2063.263916015625,0.025058278274536133,0.03279524169136072,2063.263916015625,0.0017033914112849742,0.004597319783959462,2520.685791015625,20000,2000,10057
32,2.9,0.09368662109375,0.07070701566386468,1559.5689697265625,-2.8999770241794023,2.2303252625915353,5984.2958984375,4.855657933455685,6.773383702986878,1500.1600341796875,0.32344958044088234,2.1749596115999394,2354.237060546875,0.011561669544238429,1.001200920728904,1448.99462890625,0.013776415061950684,0.019313596773778256,1448.99462890625,0.0005627859815482225,0.0017031577581276614,1628.2523193359375,20000,2000,10058
32,3.2,0.07361962890625,0.05669754309442467,791.0006103515625,-3.209174698696514,2.5727791649849303,3982.510986328125,2.7622590385711674,4.147929358062103,665.1280517578125,-0.28045579855889863,2.2149749179451588,1319.3787841796875,-0.0818103024567205,2.067221625362542,670.603515625,0.008634300422668457,0.012938617114437632,670.603515625,0.0002419505862322694,0.0010861602308718898,848.5569458007812,20000,2000,10059
32,3.6,0.0555474609375,0.04083560254790088,555.6734008789062,-3.513990579667064,2.794434157175711,3685.87060546875,1.341553743229167,1.8014037845184727,525.4910888671875,-0.9416690738723531,2.236073412394935,975.9464721679688,0.07084979654976065,0.601774241869031,512.1206665039062,0.004752983474731446,0.006354687336080517,512.1206665039062,6.297088394785533e-05,0.00016697191392622287,604.865234375,20000,2000,10060
32,4.2,0.0502947265625,0.03780486136461142,340.7557067871094,-3.6439201746698666,2.8649501811066056,2136.62109375,0.9609246941871279,1.2879380085722247,347.3167419433594,-1.2972812886012939,2.219048898804945,584.024169921875,0.056914204897112075,0.6877637436173661,335.3661193847656,0.003958695602416992,0.005354271322219084,335.3661193847656,4.4338058853463737e-05,0.00011766884340217006,425.9047546386719,20000,2000,10061
32,5.0,0.0439625,0.03297279790266277,253.72984313964844,-3.8364662920996007,3.106513631097358,1593.217041015625,0.6182309974687501,0.8332691010979896,245.9974822998047,-1.7397707703350431,2.1604740689883926,388.7457275390625,0.0644373104175463,0.7854481509983112,248.73043823242188,0.0030198524475097657,0.004059178685020328,248.73043823242188,2.559561655507423e-05,6.873347080052009e-05,310.8583984375,20000,2000,10062
32,6.5,0.03383466796875,0.02580197296794012,223.67095947265625,-4.192192042802036,3.4518311642795143,1378.556396484375,0.2836551739648438,0.39995658416556906,219.1104278564453,-2.5349122718248696,2.1506092321370667,319.65753173828125,0.014258989854983417,0.7005866402301696,223.66481018066406,0.001810493278503418,0.002532957676485689,223.66481018066406,9.693439708644292e-06,2.7522421337324048e-05,282.8418884277344,20000,2000,10063
32,8.0,0.0354845703125,0.02563057092560172,104.7601318359375,-4.047558374084171,3.18985890534096,903.2029418945312,0.23988216522949218,0.310827137548729,108.78628540039062,-2.6265295757321385,2.110928764584868,182.1549072265625,0.12414657335895751,0.5567160633763182,105.55276489257812,0.0019160480499267579,0.0024444760964697303,105.55276489257812,9.646404742670711e-06,2.2498608630610744e-05,143.15499877929688,20000,2000,10064
64,2.105263,0.8657299377441406,0.0228542463219142,31854.416015625,-0.1445371943885659,0.0267718216836681,31916.76953125,1459.220756727919,76.06059718008025,31812.337890625,7.284251305809909,0.0535443384031649,31916.916015625,0.665761069420862,0.0018162914636486,31773.880859375,0.7500106351524591,0.0390929379308655,31811.95703125,0.5640441915346392,0.0574759781030135,31773.880859375,80000,8000,85
64,2.12766,0.8521066589355468,0.0261476318447635,28803.625,-0.1605263246899705,0.0312786932565032,28909.78125,1399.1016913225706,84.94462251060298,29044.263671875,7.241655433942412,0.0629352275102256,29215.7578125,0.6654535486229389,0.0020100057036855,28688.876953125,0.7267694483071566,0.0438441379176769,28734.138671875,0.5301161153935776,0.062097770110775,28688.876953125,80000,8000,84
64,2.150538,0.8354161071777344,0.0309240535509287,28167.220703125,-0.180536363923696,0.0380912247110616,28353.76953125,1331.1047301750525,96.2437396893865,28095.931640625,7.19096930021102,0.0762337962808199,28384.375,0.6649267284857018,0.0029453611700637,27998.138671875,0.6988763572663069,0.0504929331319122,28063.587890625,0.4909776671728826,0.068146180692758,27998.138671875,80000,8000,83
64,2.173913,0.8148728881835937,0.0381105074369726,25226.74609375,-0.2058991361615979,0.0496815439357606,26049.515625,1253.8479534715486,112.88378553897022,25022.572265625,7.129429315103918,0.0994438124668147,26094.17578125,0.6639688884713486,0.0048262017724166,24844.736328125,0.6654702165186405,0.0598680461774994,24978.3515625,0.4464347472241906,0.0758339358022448,24844.736328125,80000,8000,82
64,2.197802,0.7877934631347656,0.0493749273076994,22169.55078125,-0.2407830656586265,0.0710787237748533,24073.669921875,1161.17561756113,136.48371474474752,21730.568359375,7.048735283133641,0.1422758193874319,24106.12109375,0.662063258876372,0.0089517426403292,21488.54296875,0.6230563935309649,0.0732201177225443,21722.490234375,0.3935603881442953,0.0848592310914681,21488.54296875,80000,8000,81
